AccountAge,MonthlyCharges,TotalCharges,SubscriptionType,PaymentMethod,PaperlessBilling,UserRating,Reviews,Churn,Review_Sentiment,Rating_Sentiment,Final_Sentiment_Score,Topic_Cluster
30,52.68135778303326,2232.3839563512483,Standard,Credit Card,0,5,Customer support is unresponsive.,0,0.0,1,0.3,Content Quality
29,40.99453588398099,4693.031141657736,Standard,Credit Card,1,5,Affordable and good selection.,1,0.7,1,0.7899999999999999,Service & Support
46,41.63861450207969,3559.4931375537203,Basic,PayPal,0,4,Very slow and bad experience.,0,-0.5449999999999999,1,-0.0814999999999999,Pricing & Value
53,47.151419554607706,3192.736165187861,Standard,PayPal,0,2,Customer support is unresponsive.,0,0.0,-1,-0.3,Content Quality
6,73.44329947200578,344.2259361364136,Basic,PayPal,0,2,Streaming quality is poor.,1,-0.4,-1,-0.58,Service & Support
35,63.84574524413392,4529.175318275836,Basic,Debit Card,0,5,Affordable and good selection.,1,0.7,1,0.7899999999999999,Service & Support
41,51.3713361485018,4556.011940841141,Basic,Debit Card,0,5,Great service!,1,1.0,1,1.0,Service & Support
37,16.83400693326599,3923.044010807501,Premium,Credit Card,1,4,Affordable and good selection.,0,0.7,1,0.7899999999999999,Service & Support
24,16.99888096710614,134.44309868673386,Standard,PayPal,1,2,Love the variety of shows!,1,0.625,-1,0.1375,Content Quality
29,10.210545156320045,380.67323028035446,Basic,Credit Card,0,5,Frequent buffering issues.,1,0.1,1,0.37,Pricing & Value
49,97.0929449386378,1203.5961411155995,Standard,Bank Transfer,1,2,Love the variety of shows!,1,0.625,-1,0.1375,Content Quality
46,10.472843670254642,743.6120999100428,Basic,Bank Transfer,0,5,Streaming quality is poor.,1,-0.4,1,0.02,Service & Support
53,19.27843714123704,2054.2965455482745,Standard,PayPal,1,1,Price is too high for what you get.,1,0.16,-1,-0.188,Pricing & Value
31,38.31369011284698,4620.852984630169,Standard,PayPal,1,3,Customer support is unresponsive.,1,0.0,0,0.0,Content Quality
35,82.6687226635085,2413.096127565292,Basic,Bank Transfer,0,1,Love the variety of shows!,1,0.625,-1,0.1375,Content Quality
33,96.5888907187706,165.6728695176115,Premium,PayPal,1,5,Frequent buffering issues.,1,0.1,1,0.37,Pricing & Value
52,81.10122029126705,1485.4538789359335,Standard,Debit Card,1,3,Price is too high for what you get.,1,0.16,0,0.1119999999999999,Pricing & Value
21,72.15042092010765,318.5150510275115,Premium,Debit Card,0,3,Love the variety of shows!,0,0.625,0,0.4375,Content Quality
32,56.91706006722124,277.8093508061606,Premium,PayPal,0,5,"Good content, but too expensive.",0,0.0999999999999999,1,0.37,Service & Support
23,17.803469067596524,1451.027280168206,Basic,Bank Transfer,1,5,Frequent buffering issues.,1,0.1,1,0.37,Pricing & Value
33,96.23537137035372,1450.5004595268326,Basic,Credit Card,1,2,Customer support is unresponsive.,0,0.0,-1,-0.3,Content Quality
3,78.25531725511134,3956.92035274786,Basic,PayPal,1,5,Very slow and bad experience.,0,-0.5449999999999999,1,-0.0814999999999999,Pricing & Value
18,67.50544468008357,4876.689798627448,Standard,PayPal,0,4,Best streaming service ever!,1,1.0,1,1.0,Content Quality
25,78.31322609849649,1918.9147600609915,Basic,Credit Card,1,5,Price is too high for what you get.,1,0.16,1,0.412,Pricing & Value
42,75.16929963458247,2201.545706419089,Basic,PayPal,1,4,"Good content, but too expensive.",1,0.0999999999999999,1,0.37,Service & Support
31,67.35084218105382,4239.468237801505,Standard,Credit Card,1,5,Very slow and bad experience.,1,-0.5449999999999999,1,-0.0814999999999999,Pricing & Value
54,98.25191201619892,1413.8811984680156,Standard,Bank Transfer,0,2,Great service!,1,1.0,-1,0.3999999999999999,Service & Support
58,91.30274313724225,866.270841576895,Basic,Debit Card,0,4,Frequent buffering issues.,1,0.1,1,0.37,Pricing & Value
3,68.19984272054471,4280.139154677887,Basic,Bank Transfer,0,1,"Good content, but too expensive.",0,0.0999999999999999,-1,-0.23,Service & Support
40,72.38576903112323,327.8528735563209,Basic,Debit Card,0,4,Affordable and good selection.,1,0.7,1,0.7899999999999999,Service & Support
46,14.6436225992839,3136.527256977137,Basic,Credit Card,1,2,Great service!,0,1.0,-1,0.3999999999999999,Service & Support
24,70.29257180950353,2853.764952587353,Premium,Debit Card,0,4,Great service!,1,1.0,1,1.0,Service & Support
50,13.974889393909017,1795.010192758302,Premium,Bank Transfer,1,5,Price is too high for what you get.,1,0.16,1,0.412,Pricing & Value
32,62.94373812729379,1644.428653377059,Basic,Debit Card,1,5,Frequent buffering issues.,0,0.1,1,0.37,Pricing & Value
47,99.94181496092514,3882.102858289944,Premium,Credit Card,1,2,"Good content, but too expensive.",1,0.0999999999999999,-1,-0.23,Service & Support
22,60.02259232934617,523.4805927364778,Standard,Debit Card,1,3,Streaming quality is poor.,1,-0.4,0,-0.2799999999999999,Service & Support
23,52.58891062732,1260.2431156257885,Premium,PayPal,0,5,"Good content, but too expensive.",0,0.0999999999999999,1,0.37,Service & Support
2,38.15693708550288,3688.99878600664,Premium,Bank Transfer,0,1,Love the variety of shows!,1,0.625,-1,0.1375,Content Quality
27,20.8470320907818,2786.770860259479,Basic,PayPal,0,2,Great service!,0,1.0,-1,0.3999999999999999,Service & Support
42,75.79213043124534,727.1422218145733,Premium,Credit Card,0,4,Customer support is unresponsive.,1,0.0,1,0.3,Content Quality
2,27.333912500706735,4422.464509982095,Premium,Debit Card,0,4,Great service!,1,1.0,1,1.0,Service & Support
26,20.37538191225559,2027.8944481615983,Premium,PayPal,1,1,Great service!,0,1.0,-1,0.3999999999999999,Service & Support
17,47.95863937574613,4156.555039078647,Premium,PayPal,0,5,Best streaming service ever!,1,1.0,1,1.0,Content Quality
40,81.58076541631877,3959.7937760857726,Standard,Debit Card,0,2,Affordable and good selection.,0,0.7,-1,0.1899999999999999,Service & Support
33,77.05580933081984,3159.684687711467,Basic,Debit Card,0,1,Streaming quality is poor.,0,-0.4,-1,-0.58,Service & Support
9,14.939435318182744,2522.9575433459554,Basic,Bank Transfer,0,5,Very slow and bad experience.,0,-0.5449999999999999,1,-0.0814999999999999,Pricing & Value
43,50.962931653254046,4899.799117870609,Standard,PayPal,1,2,Very slow and bad experience.,1,-0.5449999999999999,-1,-0.6815,Pricing & Value
54,57.0191118464052,810.3288546611035,Premium,PayPal,1,4,Affordable and good selection.,1,0.7,1,0.7899999999999999,Service & Support
48,68.009198556324,3653.263065000463,Standard,Credit Card,1,2,Great service!,0,1.0,-1,0.3999999999999999,Service & Support
39,68.51506153989052,1036.834437177466,Premium,Bank Transfer,1,3,Very slow and bad experience.,1,-0.5449999999999999,0,-0.3814999999999999,Pricing & Value
29,42.82275245115753,1757.489216128507,Standard,Credit Card,1,2,Frequent buffering issues.,1,0.1,-1,-0.2299999999999999,Pricing & Value
42,60.46094746031626,1612.6238425286567,Basic,PayPal,0,3,Streaming quality is poor.,1,-0.4,0,-0.2799999999999999,Service & Support
55,53.29556954596778,4740.476339919743,Basic,Credit Card,1,2,Very slow and bad experience.,0,-0.5449999999999999,-1,-0.6815,Pricing & Value
26,89.6498520870953,4840.0452711625485,Basic,PayPal,1,3,Affordable and good selection.,1,0.7,0,0.4899999999999999,Service & Support
35,57.72386193714102,996.775676750163,Premium,PayPal,1,4,Love the variety of shows!,0,0.625,1,0.7375,Content Quality
50,49.69289455733455,207.9722854577705,Premium,Credit Card,0,5,Very slow and bad experience.,1,-0.5449999999999999,1,-0.0814999999999999,Pricing & Value
25,46.403690471366566,3628.039394349254,Standard,Credit Card,0,3,Streaming quality is poor.,1,-0.4,0,-0.2799999999999999,Service & Support
24,61.51849834901192,2148.150675965373,Standard,Debit Card,1,3,Price is too high for what you get.,0,0.16,0,0.1119999999999999,Pricing & Value
13,82.35792814608078,535.3172009290655,Basic,Debit Card,0,4,Price is too high for what you get.,1,0.16,1,0.412,Pricing & Value
58,58.45613413427088,3450.395117327508,Premium,Debit Card,0,3,Frequent buffering issues.,0,0.1,0,0.0699999999999999,Pricing & Value
7,69.54896575724874,2771.0170884774284,Standard,PayPal,1,1,"Good content, but too expensive.",1,0.0999999999999999,-1,-0.23,Service & Support
57,76.40701902158725,4904.53242780542,Premium,Credit Card,0,4,"Good content, but too expensive.",0,0.0999999999999999,1,0.37,Service & Support
36,56.81512988908587,1214.3065297207568,Premium,Bank Transfer,0,1,Very slow and bad experience.,1,-0.5449999999999999,-1,-0.6815,Pricing & Value
45,48.41353509893779,2079.4915940000865,Basic,PayPal,0,4,Customer support is unresponsive.,1,0.0,1,0.3,Content Quality
20,88.89988400762046,2758.474436637572,Basic,Bank Transfer,1,3,Love the variety of shows!,1,0.625,0,0.4375,Content Quality
1,47.575547562510295,3979.329943421423,Premium,Credit Card,1,1,Affordable and good selection.,0,0.7,-1,0.1899999999999999,Service & Support
8,51.57485655180288,2789.3094179282875,Premium,PayPal,1,3,Love the variety of shows!,0,0.625,0,0.4375,Content Quality
46,99.13071820075994,3103.210788223551,Premium,Bank Transfer,0,4,Price is too high for what you get.,0,0.16,1,0.412,Pricing & Value
16,10.021377121829612,1208.1205527907098,Premium,Bank Transfer,1,3,Very slow and bad experience.,1,-0.5449999999999999,0,-0.3814999999999999,Pricing & Value
14,26.692561861905023,4249.901767633944,Basic,Debit Card,0,1,Streaming quality is poor.,0,-0.4,-1,-0.58,Service & Support
12,44.55675009277532,2200.289680155331,Standard,Debit Card,0,1,Affordable and good selection.,0,0.7,-1,0.1899999999999999,Service & Support
51,93.93309184827277,790.7021748566694,Basic,Debit Card,0,3,Love the variety of shows!,0,0.625,0,0.4375,Content Quality
23,16.302673517272392,3354.520781076545,Standard,PayPal,1,2,Streaming quality is poor.,0,-0.4,-1,-0.58,Service & Support
15,10.853689026564826,1158.8432206080067,Premium,Credit Card,1,4,Affordable and good selection.,0,0.7,1,0.7899999999999999,Service & Support
28,14.741545237950572,578.0563001725687,Standard,Credit Card,1,4,Love the variety of shows!,0,0.625,1,0.7375,Content Quality
34,17.968906955225634,4323.735851180934,Basic,Debit Card,1,3,Frequent buffering issues.,0,0.1,0,0.0699999999999999,Pricing & Value
2,13.383709588563478,2354.795095993354,Basic,Debit Card,0,2,Price is too high for what you get.,0,0.16,-1,-0.188,Pricing & Value
32,53.18031941708543,3771.490192209305,Premium,Debit Card,1,1,Great service!,0,1.0,-1,0.3999999999999999,Service & Support
23,62.26814865045949,1523.87904305114,Basic,Bank Transfer,0,5,Affordable and good selection.,0,0.7,1,0.7899999999999999,Service & Support
22,34.45182739621036,3956.153661096565,Premium,Debit Card,1,5,Price is too high for what you get.,1,0.16,1,0.412,Pricing & Value
51,45.8458645578072,648.4860424054986,Basic,Bank Transfer,1,3,Best streaming service ever!,1,1.0,0,0.7,Content Quality
25,18.252940160028714,1844.2695315947783,Basic,Credit Card,1,2,Customer support is unresponsive.,0,0.0,-1,-0.3,Content Quality
58,40.27334174455798,4892.50290807029,Premium,PayPal,0,2,Very slow and bad experience.,1,-0.5449999999999999,-1,-0.6815,Pricing & Value
22,57.02672724710708,3990.54961020323,Standard,PayPal,0,4,Best streaming service ever!,1,1.0,1,1.0,Content Quality
58,75.90446264661806,2536.554058541972,Basic,PayPal,0,1,Streaming quality is poor.,0,-0.4,-1,-0.58,Service & Support
58,10.30117258386813,1764.909610653237,Standard,PayPal,0,2,Affordable and good selection.,0,0.7,-1,0.1899999999999999,Service & Support
22,52.05796898838873,4373.464930110135,Basic,Bank Transfer,0,5,Very slow and bad experience.,0,-0.5449999999999999,1,-0.0814999999999999,Pricing & Value
49,36.7302588809394,2769.754019514127,Basic,Bank Transfer,1,1,Very slow and bad experience.,1,-0.5449999999999999,-1,-0.6815,Pricing & Value
52,86.75396395227112,3816.282587558645,Basic,Debit Card,0,1,Best streaming service ever!,0,1.0,-1,0.3999999999999999,Content Quality
42,74.39979837108177,3795.127633549204,Basic,Bank Transfer,0,3,Best streaming service ever!,1,1.0,0,0.7,Content Quality
6,63.01976810238054,187.93382498561,Standard,Debit Card,0,2,Great service!,0,1.0,-1,0.3999999999999999,Service & Support
15,34.95390811270963,718.6435356838059,Standard,Debit Card,0,3,Love the variety of shows!,1,0.625,0,0.4375,Content Quality
54,91.93051918517808,3332.183895334237,Basic,PayPal,1,2,Affordable and good selection.,1,0.7,-1,0.1899999999999999,Service & Support
43,14.059060949829083,891.9370753007701,Basic,Bank Transfer,0,4,Price is too high for what you get.,0,0.16,1,0.412,Pricing & Value
37,19.852083881120365,1351.917388812463,Standard,Bank Transfer,1,3,"Good content, but too expensive.",0,0.0999999999999999,0,0.0699999999999999,Service & Support
33,45.24671264863205,4738.525975578075,Premium,Debit Card,1,3,Affordable and good selection.,1,0.7,0,0.4899999999999999,Service & Support
8,21.19938015671707,2844.8930660370684,Premium,Debit Card,1,5,Affordable and good selection.,1,0.7,1,0.7899999999999999,Service & Support
53,96.07741278034824,3778.574584296801,Standard,Credit Card,0,3,Affordable and good selection.,0,0.7,0,0.4899999999999999,Service & Support
44,81.8190389929045,2834.105620034936,Basic,Credit Card,1,2,Very slow and bad experience.,0,-0.5449999999999999,-1,-0.6815,Pricing & Value
44,33.30843864416323,2807.3167124353536,Basic,Debit Card,0,5,Streaming quality is poor.,1,-0.4,1,0.02,Service & Support
5,62.96988060759208,561.3443596159198,Premium,Credit Card,0,3,Very slow and bad experience.,0,-0.5449999999999999,0,-0.3814999999999999,Pricing & Value
39,98.40974635720734,1783.9496437846049,Premium,Credit Card,0,3,Streaming quality is poor.,1,-0.4,0,-0.2799999999999999,Service & Support
4,89.57790803183526,1483.9114035639077,Standard,Debit Card,0,4,Best streaming service ever!,0,1.0,1,1.0,Content Quality
6,64.07186017979782,2014.5689915067048,Premium,Debit Card,0,3,"Good content, but too expensive.",0,0.0999999999999999,0,0.0699999999999999,Service & Support
45,91.33515704577434,4011.886522299209,Standard,Bank Transfer,1,1,Very slow and bad experience.,0,-0.5449999999999999,-1,-0.6815,Pricing & Value
32,99.0266418832023,1922.470072792638,Premium,Debit Card,1,5,Streaming quality is poor.,1,-0.4,1,0.02,Service & Support
52,76.90175406042617,2313.3144142352453,Premium,Debit Card,0,1,Very slow and bad experience.,0,-0.5449999999999999,-1,-0.6815,Pricing & Value
30,15.848776853460462,2047.1688133780508,Premium,PayPal,1,5,Customer support is unresponsive.,1,0.0,1,0.3,Content Quality
47,46.142221278293874,557.6990626789484,Basic,Bank Transfer,0,4,Very slow and bad experience.,0,-0.5449999999999999,1,-0.0814999999999999,Pricing & Value
35,85.40431617549208,2261.25357542884,Basic,Bank Transfer,1,3,"Good content, but too expensive.",1,0.0999999999999999,0,0.0699999999999999,Service & Support
55,30.75122762245171,1058.4854379181238,Basic,Bank Transfer,1,3,"Good content, but too expensive.",1,0.0999999999999999,0,0.0699999999999999,Service & Support
40,84.75782659755622,1014.9441492879032,Premium,PayPal,1,3,Streaming quality is poor.,0,-0.4,0,-0.2799999999999999,Service & Support
52,20.830488583149634,560.7769117279051,Standard,Debit Card,1,5,Streaming quality is poor.,1,-0.4,1,0.02,Service & Support
16,14.22508214330317,1847.6877732946475,Standard,Bank Transfer,1,3,Best streaming service ever!,1,1.0,0,0.7,Content Quality
13,44.56815503421246,3811.661235468145,Standard,Bank Transfer,0,1,"Good content, but too expensive.",1,0.0999999999999999,-1,-0.23,Service & Support
50,13.305874368395228,1454.5642838586407,Standard,Credit Card,0,3,"Good content, but too expensive.",1,0.0999999999999999,0,0.0699999999999999,Service & Support
42,96.1543236684993,1630.5105992390163,Basic,Bank Transfer,1,4,Great service!,0,1.0,1,1.0,Service & Support
30,84.35851262145692,3249.1058225948755,Basic,Debit Card,0,1,Affordable and good selection.,0,0.7,-1,0.1899999999999999,Service & Support
19,82.06927184168876,1059.6199816759026,Premium,Debit Card,1,3,Frequent buffering issues.,0,0.1,0,0.0699999999999999,Pricing & Value
17,66.68001306965378,4495.093859075319,Premium,Credit Card,0,3,Very slow and bad experience.,1,-0.5449999999999999,0,-0.3814999999999999,Pricing & Value
56,29.469162073289816,2648.933563932617,Standard,Bank Transfer,1,2,Love the variety of shows!,1,0.625,-1,0.1375,Content Quality
19,56.6434330008753,2293.254407569063,Basic,Bank Transfer,1,5,Best streaming service ever!,0,1.0,1,1.0,Content Quality
28,63.75466651873069,2833.3189404530867,Standard,Bank Transfer,1,1,Affordable and good selection.,0,0.7,-1,0.1899999999999999,Service & Support
58,57.25283507742414,913.5681357393578,Premium,PayPal,0,2,Frequent buffering issues.,1,0.1,-1,-0.2299999999999999,Pricing & Value
55,33.42100311563746,3106.018379331964,Premium,Bank Transfer,0,4,Great service!,0,1.0,1,1.0,Service & Support
26,56.37231318832533,1879.1936095066512,Standard,Debit Card,1,5,Love the variety of shows!,0,0.625,1,0.7375,Content Quality
37,54.20677067817639,4496.213070726632,Premium,Debit Card,1,1,Streaming quality is poor.,1,-0.4,-1,-0.58,Service & Support
26,99.6702198226052,927.385612720662,Standard,PayPal,0,3,"Good content, but too expensive.",0,0.0999999999999999,0,0.0699999999999999,Service & Support
53,90.76925332415834,2584.5504089406613,Basic,PayPal,0,1,Customer support is unresponsive.,1,0.0,-1,-0.3,Content Quality
23,51.7042673394058,3030.751883908188,Standard,Bank Transfer,0,3,Best streaming service ever!,0,1.0,0,0.7,Content Quality
9,66.06436446416069,263.579648753268,Basic,Credit Card,0,5,Price is too high for what you get.,1,0.16,1,0.412,Pricing & Value
12,77.30844436830057,1882.0963113050875,Basic,PayPal,0,3,"Good content, but too expensive.",1,0.0999999999999999,0,0.0699999999999999,Service & Support
53,13.137864421044242,3689.912650034081,Premium,PayPal,1,4,Customer support is unresponsive.,1,0.0,1,0.3,Content Quality
1,90.5429297105056,4119.849786499969,Premium,Bank Transfer,0,3,Frequent buffering issues.,1,0.1,0,0.0699999999999999,Pricing & Value
58,87.41141347761314,1634.4937746046835,Premium,Bank Transfer,1,4,Streaming quality is poor.,1,-0.4,1,0.02,Service & Support
58,51.168888799633656,4013.107034675481,Standard,PayPal,1,5,Love the variety of shows!,0,0.625,1,0.7375,Content Quality
1,45.20527894723418,4842.003797806606,Standard,Credit Card,0,5,Frequent buffering issues.,0,0.1,1,0.37,Pricing & Value
47,34.566343737068344,4298.682286767961,Premium,PayPal,0,1,"Good content, but too expensive.",0,0.0999999999999999,-1,-0.23,Service & Support
34,52.90091454973316,676.4555419806935,Standard,Bank Transfer,1,4,"Good content, but too expensive.",1,0.0999999999999999,1,0.37,Service & Support
32,13.99389971799131,3724.678627219149,Premium,Bank Transfer,0,4,Love the variety of shows!,0,0.625,1,0.7375,Content Quality
54,86.6974180012307,1666.3674789586692,Standard,PayPal,1,2,Price is too high for what you get.,1,0.16,-1,-0.188,Pricing & Value
48,13.188013157669056,4943.238348119175,Basic,Credit Card,0,2,Customer support is unresponsive.,1,0.0,-1,-0.3,Content Quality
25,39.61462288328839,2478.2590174834468,Basic,PayPal,0,2,Frequent buffering issues.,0,0.1,-1,-0.2299999999999999,Pricing & Value
40,93.8430539487091,699.926101958811,Premium,PayPal,0,3,Streaming quality is poor.,1,-0.4,0,-0.2799999999999999,Service & Support
45,76.16913890711075,3653.409185334215,Standard,Bank Transfer,1,2,"Good content, but too expensive.",0,0.0999999999999999,-1,-0.23,Service & Support
53,35.32518645197741,1682.7548720924478,Standard,Credit Card,0,4,Frequent buffering issues.,1,0.1,1,0.37,Pricing & Value
1,32.73841845647966,4985.682969700142,Basic,Debit Card,1,3,Price is too high for what you get.,1,0.16,0,0.1119999999999999,Pricing & Value
16,10.457392583622337,4900.934043487157,Basic,Credit Card,0,5,Frequent buffering issues.,0,0.1,1,0.37,Pricing & Value
39,72.61428635647752,3315.056688300845,Premium,PayPal,1,1,Love the variety of shows!,1,0.625,-1,0.1375,Content Quality
5,14.390522350585575,736.1495998634161,Basic,PayPal,0,2,Streaming quality is poor.,0,-0.4,-1,-0.58,Service & Support
22,57.93422674606859,3465.6188886076425,Premium,PayPal,1,5,Great service!,1,1.0,1,1.0,Service & Support
29,96.59097753328447,555.8493836541334,Basic,Credit Card,1,4,Love the variety of shows!,0,0.625,1,0.7375,Content Quality
55,19.85219740490085,243.88437960172237,Basic,Bank Transfer,1,1,Frequent buffering issues.,1,0.1,-1,-0.2299999999999999,Pricing & Value
3,90.50319378712608,4132.496386485282,Standard,PayPal,1,5,Great service!,0,1.0,1,1.0,Service & Support
12,99.23278016305431,1127.7894436500387,Basic,PayPal,1,1,"Good content, but too expensive.",0,0.0999999999999999,-1,-0.23,Service & Support
26,15.536532361531156,1957.2329184735768,Basic,Credit Card,1,2,Great service!,1,1.0,-1,0.3999999999999999,Service & Support
16,89.46156422237152,4869.9412108832485,Premium,Debit Card,0,4,Price is too high for what you get.,0,0.16,1,0.412,Pricing & Value
51,56.4471118399255,1750.518459119406,Basic,Debit Card,1,1,Very slow and bad experience.,1,-0.5449999999999999,-1,-0.6815,Pricing & Value
37,91.5862347500122,1552.7999282882447,Premium,Bank Transfer,1,5,Price is too high for what you get.,1,0.16,1,0.412,Pricing & Value
22,61.41870477276167,4599.219198151599,Basic,Bank Transfer,1,2,Love the variety of shows!,0,0.625,-1,0.1375,Content Quality
57,69.59008090959082,642.6673820628947,Basic,PayPal,0,2,Very slow and bad experience.,0,-0.5449999999999999,-1,-0.6815,Pricing & Value
29,58.940101719765934,3821.953809561696,Premium,Credit Card,0,5,Love the variety of shows!,0,0.625,1,0.7375,Content Quality
14,87.80435922766137,4941.5212765985925,Standard,PayPal,0,5,Best streaming service ever!,0,1.0,1,1.0,Content Quality
28,76.05189270583315,4516.350452795779,Premium,Bank Transfer,1,1,Streaming quality is poor.,0,-0.4,-1,-0.58,Service & Support
5,56.91342809623734,3293.172801661487,Premium,Credit Card,0,3,Affordable and good selection.,1,0.7,0,0.4899999999999999,Service & Support
47,88.13447236463922,1638.8978954643867,Premium,Credit Card,0,2,"Good content, but too expensive.",0,0.0999999999999999,-1,-0.23,Service & Support
49,32.07569790298011,1346.177707773752,Standard,Bank Transfer,1,1,"Good content, but too expensive.",1,0.0999999999999999,-1,-0.23,Service & Support
30,24.16065937322734,4114.35001387016,Basic,Debit Card,1,5,Best streaming service ever!,0,1.0,1,1.0,Content Quality
46,24.436009479706488,4411.127378363307,Premium,Debit Card,0,1,Frequent buffering issues.,0,0.1,-1,-0.2299999999999999,Pricing & Value
52,40.06079908707141,2674.631071473895,Premium,Credit Card,1,5,Customer support is unresponsive.,0,0.0,1,0.3,Content Quality
5,31.482102817091576,1297.265709853684,Standard,PayPal,1,4,Love the variety of shows!,1,0.625,1,0.7375,Content Quality
12,93.70813154587648,653.4217212147504,Premium,Debit Card,1,5,Affordable and good selection.,0,0.7,1,0.7899999999999999,Service & Support
16,19.52506844457256,527.1793923759727,Basic,PayPal,1,5,Affordable and good selection.,1,0.7,1,0.7899999999999999,Service & Support
26,72.90916642356288,3623.479492033892,Standard,Debit Card,0,5,Price is too high for what you get.,1,0.16,1,0.412,Pricing & Value
26,27.02993858065053,2158.581766453852,Basic,Debit Card,1,3,Price is too high for what you get.,1,0.16,0,0.1119999999999999,Pricing & Value
48,89.34734194933151,4536.263383961565,Basic,PayPal,0,5,Customer support is unresponsive.,0,0.0,1,0.3,Content Quality
21,96.51837593664166,3724.389373561142,Standard,Bank Transfer,0,2,Frequent buffering issues.,1,0.1,-1,-0.2299999999999999,Pricing & Value
39,51.89230078929853,1037.1760477814748,Premium,Debit Card,0,2,Best streaming service ever!,0,1.0,-1,0.3999999999999999,Content Quality
36,89.11643322053185,3107.509352196925,Basic,Debit Card,0,1,Great service!,1,1.0,-1,0.3999999999999999,Service & Support
33,10.46306536792433,2233.976726550981,Basic,PayPal,1,3,Price is too high for what you get.,0,0.16,0,0.1119999999999999,Pricing & Value
30,83.79522256672901,2928.523680766204,Basic,Bank Transfer,1,1,Frequent buffering issues.,1,0.1,-1,-0.2299999999999999,Pricing & Value
37,30.57626453724312,3716.538704358734,Basic,Debit Card,1,2,Streaming quality is poor.,0,-0.4,-1,-0.58,Service & Support
23,91.78311783424311,4050.359816918575,Standard,Debit Card,0,2,"Good content, but too expensive.",0,0.0999999999999999,-1,-0.23,Service & Support
58,10.100810033209854,4234.312899392949,Standard,Bank Transfer,0,4,"Good content, but too expensive.",0,0.0999999999999999,1,0.37,Service & Support
10,60.05635615357813,1344.4768854029212,Basic,Debit Card,0,5,Frequent buffering issues.,1,0.1,1,0.37,Pricing & Value
54,78.09722234064412,252.46643959505263,Premium,Bank Transfer,1,2,Customer support is unresponsive.,1,0.0,-1,-0.3,Content Quality
5,33.28194976281172,3722.544202307389,Basic,Bank Transfer,0,1,Best streaming service ever!,0,1.0,-1,0.3999999999999999,Content Quality
36,27.38195781285637,621.0842586532955,Premium,PayPal,1,1,Affordable and good selection.,1,0.7,-1,0.1899999999999999,Service & Support
34,17.56884020211862,1643.1059842035415,Basic,Credit Card,1,5,Customer support is unresponsive.,1,0.0,1,0.3,Content Quality
52,39.37902188529637,118.703957209301,Premium,Bank Transfer,1,5,Frequent buffering issues.,1,0.1,1,0.37,Pricing & Value
31,60.38598810779465,3440.1804637679384,Basic,PayPal,1,4,Best streaming service ever!,1,1.0,1,1.0,Content Quality
10,20.42594711022319,918.9468562089842,Premium,Credit Card,0,3,Best streaming service ever!,1,1.0,0,0.7,Content Quality
58,43.90258257881189,3310.883807489125,Basic,Debit Card,1,1,Love the variety of shows!,1,0.625,-1,0.1375,Content Quality
19,10.816516418745246,4959.53882412241,Basic,Credit Card,0,5,Very slow and bad experience.,1,-0.5449999999999999,1,-0.0814999999999999,Pricing & Value
58,83.68114784498576,456.0872708890798,Premium,Bank Transfer,1,1,"Good content, but too expensive.",0,0.0999999999999999,-1,-0.23,Service & Support
32,21.560384628387222,477.68225856215736,Standard,Bank Transfer,0,5,Frequent buffering issues.,0,0.1,1,0.37,Pricing & Value
1,35.50086534390235,1767.862454066707,Premium,Bank Transfer,0,2,Affordable and good selection.,1,0.7,-1,0.1899999999999999,Service & Support
56,11.658494686439573,4345.293919831576,Standard,Bank Transfer,1,1,Very slow and bad experience.,0,-0.5449999999999999,-1,-0.6815,Pricing & Value
5,48.90167055032611,1156.096357077526,Basic,Bank Transfer,1,2,Streaming quality is poor.,0,-0.4,-1,-0.58,Service & Support
45,85.61093524670969,1865.851317658703,Premium,PayPal,1,1,Price is too high for what you get.,0,0.16,-1,-0.188,Pricing & Value
4,45.29360903006769,435.6764924721999,Premium,Bank Transfer,0,3,Love the variety of shows!,1,0.625,0,0.4375,Content Quality
16,26.154759108145004,3839.460927168558,Premium,PayPal,1,4,Price is too high for what you get.,1,0.16,1,0.412,Pricing & Value
24,77.83289506454673,2100.7010795213105,Standard,Debit Card,1,2,Very slow and bad experience.,1,-0.5449999999999999,-1,-0.6815,Pricing & Value
16,80.99262836836698,3820.31879199813,Standard,Bank Transfer,0,5,Very slow and bad experience.,1,-0.5449999999999999,1,-0.0814999999999999,Pricing & Value
55,25.637812777681013,4527.678437299296,Basic,Bank Transfer,1,3,Price is too high for what you get.,1,0.16,0,0.1119999999999999,Pricing & Value
2,79.37686976868908,1240.539420796315,Standard,Credit Card,0,1,Affordable and good selection.,0,0.7,-1,0.1899999999999999,Service & Support
49,95.25680994307042,4056.2405486657617,Standard,Debit Card,1,2,Affordable and good selection.,1,0.7,-1,0.1899999999999999,Service & Support
28,24.97398282390451,389.56006138344105,Basic,Bank Transfer,0,1,Great service!,0,1.0,-1,0.3999999999999999,Service & Support
32,79.3885863278922,4504.352202083212,Premium,Bank Transfer,0,1,Streaming quality is poor.,1,-0.4,-1,-0.58,Service & Support
27,73.77148041423663,3288.765883037862,Premium,Debit Card,1,1,Affordable and good selection.,0,0.7,-1,0.1899999999999999,Service & Support
20,52.62164995915796,4383.710948277922,Basic,PayPal,0,4,Streaming quality is poor.,1,-0.4,1,0.02,Service & Support
